date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
19/06/22 13:00,1.65,2.8,2.6,5.5,34,37,5,713.9,0,42,4.4,0.875,30.32,24.4,65
19/06/22 14:00,1.64,3,2.7,5.8,34,42,4,713.7,0,36,4.2,0.867,32.08,22.7,69
19/06/22 15:00,1.62,2.7,2.3,5,33,29,2,713.4,0,32,4,0.729,32.89,23.8,69
19/06/22 16:00,1.6,2.6,2.1,4.7,33,36,6,713.2,0,30,3.9,0.601,33.32,23.9,71
19/06/22 17:00,1.61,2.7,2.4,5.1,34,27,11,713.2,0,29,3.8,0.277,32.98,21.4,82
19/06/22 18:00,1.6,2.5,2.4,5,37,30,3,713.1,0,29,3.8,0.238,33.07,20.9,90
19/06/22 19:00,1.61,2.4,2.2,4.6,35,28,9,713.2,0,33,3.8,0.115,31.54,20.3,100
19/06/22 20:00,1.63,2.4,3.3,5.8,32,21,5,713.3,0,35,3.8,0.005,30.2,17,88
19/06/22 21:00,1.64,2.6,2.7,5.4,31,25,5,713.5,0,42,3.9,0,28.75,19.7,82
19/06/22 22:00,1.67,2.3,2.8,5.2,31,25,5,713.7,0,45,3.8,0,27.95,17.9,73
19/06/22 23:00,1.64,2.2,2.3,4.5,30,22,4,713.8,0,47,3.8,0,27.52,15.4,73
20/06/22 0:00,1.63,2.1,1.9,4,27,28,2,713.9,0,50,3.8,0,26.76,18.6,67
20/06/22 1:00,1.65,2,2.4,4.5,25,27,8,714,0,52,3.7,0,26.04,16.2,64
20/06/22 2:00,1.67,2.1,5.5,7.7,20,27,15,714,0,57,3.9,0,25.12,13.5,57
20/06/22 3:00,1.69,2,6.9,9,16,27,7,714,0,63,4.3,0,24.2,15.4,75
20/06/22 4:00,1.67,2.1,3.4,5.6,19,31,7,714,0,66,4.2,0,23.58,13,89
20/06/22 5:00,1.71,2.1,5.8,8.1,15,29,5,714.1,0,69,3.9,0,23.16,10.1,83
20/06/22 6:00,1.78,3.8,7.9,11.7,13,33,6,714.2,0,70,4,0,22.96,10.6,78
20/06/22 7:00,1.9,7.7,10.7,18.4,11,27,6,714.5,0,70,3.9,0.067,23.38,8.5,74
20/06/22 8:00,1.9,8.6,10.3,18.9,12,33,8,714.7,0,66,3.9,0.126,24.47,6.5,91
20/06/22 9:00,1.93,10.2,11.1,21.3,16,33,7,714.8,0,59,4.3,0.4,26.44,7.6,85
20/06/22 10:00,2,10.7,13.9,24.6,23,43,14,714.7,0,55,5.1,0.578,27.39,13,66
20/06/22 11:00,1.82,6.4,10.1,16.6,33,53,14,714.6,0,49,5.7,0.718,28.64,17.6,50
20/06/22 12:00,1.73,3.9,5.5,9.5,39,69,11,714.3,0,40,4.8,0.809,30.53,22.1,65
20/06/22 13:00,1.69,3.3,4.2,7.7,42,45,12,714,0,31,4.1,0.855,32.58,23.4,64
20/06/22 14:00,1.65,3.7,4.7,8.4,41,44,13,713.8,0,26,3.9,0.784,33.61,25.1,72
20/06/22 15:00,1.65,3.5,4.2,7.8,42,51,9,713.7,0,25,3.9,0.721,33.95,26.7,67
20/06/22 16:00,1.65,3.3,3.9,7.3,41,52,6,713.6,0,25,3.9,0.641,34.12,25.5,69
20/06/22 17:00,1.62,2.9,3.4,6.3,41,42,9,713.5,0,25,3.9,0.462,34.15,24,74
20/06/22 18:00,1.65,3.1,4,7.3,39,36,7,713.5,0,29,3.8,0.279,33.54,21.6,80
20/06/22 19:00,1.67,2.8,4.5,7.4,37,40,5,713.5,0,30,3.8,0.112,32.79,21.2,85
20/06/22 20:00,1.67,2.6,3.8,6.5,38,29,7,713.7,0,35,3.9,0.008,31.06,21.3,96
20/06/22 21:00,1.67,2.4,4.4,6.9,36,39,2,713.9,0,38,3.8,0,30.1,17,88
20/06/22 22:00,1.66,2.4,2.7,5.1,36,31,5,714.1,0,42,3.9,0,29.14,19.4,78
20/06/22 23:00,1.65,2.1,2.2,4.4,37,36,7,714.3,0,46,3.9,0,27.97,19.4,74
21/06/22 0:00,1.68,2.1,2.8,4.9,34,33,5,714.5,0,52,3.9,0,26.93,18.7,63
21/06/22 1:00,1.69,2,3.5,5.6,30,33,3,714.5,0,56,3.8,0,26.14,16,67
21/06/22 2:00,1.69,2,3.6,5.6,28,25,3,714.3,0,59,3.8,0,25.39,14.7,72
21/06/22 3:00,1.69,2.1,3.9,6.1,26,41,7,714.3,0,62,3.8,0,24.65,14.1,72
21/06/22 4:00,1.7,2.1,3.1,5.3,26,36,8,714.4,0,66,3.7,0,23.96,12.9,81
21/06/22 5:00,1.74,2.2,8.3,10.6,19,39,14,714.5,0,69,3.9,0,23.44,12.3,75
21/06/22 6:00,1.81,4.1,14.4,18.5,11,52,13,714.6,0,71,4.4,0,23.05,12.5,79
21/06/22 7:00,1.94,10.4,18.2,28.6,7,48,13,714.8,0,73,5.2,0.054,23.09,14,81
21/06/22 8:00,2.03,12.4,15.9,28.3,12,50,14,714.9,0,70,5.3,0.193,23.96,12.9,80
21/06/22 9:00,2.03,12.5,14.5,27.1,18,56,14,715,0,65,5.6,0.417,25.38,14.9,72
21/06/22 10:00,1.91,9.4,12.7,22.1,26,56,15,715.1,0,56,6,0.601,27.02,16.9,49
21/06/22 11:00,1.86,6.1,9.2,15.4,34,56,12,714.9,0,49,6,0.729,28.49,20.5,52
21/06/22 12:00,1.76,4.4,5.5,9.9,38,60,11,714.9,0,42,4.8,0.824,29.99,21.9,64
21/06/22 13:00,1.74,3.7,4.5,8.3,39,46,9,714.7,0,37,4.3,0.851,31.4,20.5,68
21/06/22 14:00,1.72,4.2,5.5,9.8,39,39,12,714.4,0,32,4.1,0.83,32.42,21.7,66
21/06/22 15:00,1.68,3.4,4.2,7.7,39,49,10,714.2,0,29,3.9,0.782,33.28,20.8,73
21/06/22 16:00,1.66,3.3,4,7.4,40,25,6,714,0,27,3.8,0.573,33.67,19.5,74
21/06/22 17:00,1.66,3,4.1,7.2,39,27,7,713.8,0,28,4,0.378,33.58,19.9,80
21/06/22 18:00,1.67,2.9,4.9,7.9,36,28,6,714,0,30,4.4,0.092,32.65,20.8,77
21/06/22 19:00,1.74,3,5.2,8.3,31,33,5,714.2,0,48,4.8,0.102,29.44,25.4,71
21/06/22 20:00,1.72,2.8,4.4,7.3,27,78,7,714.7,0,58,4.5,0.014,27.26,18.6,81
21/06/22 21:00,1.75,2.8,5.2,8.1,25,44,8,714.8,0,65,3.9,0,25.67,15.2,59
21/06/22 22:00,1.72,2.7,4.1,6.8,26,37,4,715,0.02,69,3.8,0,24.54,15,71
21/06/22 23:00,1.75,2.6,4.6,7.3,23,33,4,715.2,0.04,76,3.9,0,23.18,8.1,97
22/06/22 0:00,1.7,2.1,3.9,6.2,24,20,3,715.2,0,74,3.7,0,23.77,10.3,67
22/06/22 1:00,1.71,2.2,4.1,6.5,23,28,NULL,715,0,73,3.7,0,23.59,7,109
22/06/22 2:00,1.75,2.2,11.4,13.7,14,22,NULL,714.8,0,73,3.8,0,23.59,11.1,96
22/06/22 3:00,1.76,NULL,10.4,12.7,14,36,5,714.6,0,74,3.8,0,23.35,10.9,99
22/06/22 4:00,1.76,3.2,16.5,19.7,6,27,21,714.5,0,77,4.1,0,22.77,11.3,81
22/06/22 5:00,1.78,3.5,15.4,18.9,6,62,20,714.6,0,78,4.3,0,22.61,9.4,88
22/06/22 6:00,1.83,5.8,15.4,21.2,6,52,21,714.6,0,78,4.5,0,22.64,11.5,86
22/06/22 7:00,1.96,13.2,15.3,28.5,NULL,54,14,714.9,0,77,4.6,0.068,22.84,11.3,69
22/06/22 8:00,2.04,15.6,13.2,28.9,8,54,9,715,0,73,4.6,0.19,23.93,12.2,65
22/06/22 9:00,2.01,13.5,12.5,26,12,46,12,715.1,0,69,4.9,0.292,24.45,14.9,60
22/06/22 10:00,1.9,9.7,10.5,20.2,18,54,9,715.1,0,63,5.4,0.439,25.65,17.9,59
22/06/22 11:00,1.74,4.2,4.4,8.7,27,50,7,715.1,0,55,4.9,0.606,27.09,22.4,66
22/06/22 12:00,1.74,4.1,4.2,8.4,29,36,6,714.9,0,50,4.4,0.747,28.46,23.2,67
22/06/22 13:00,1.71,4,3.8,7.8,30,46,7,714.7,0,41,4.3,0.848,30.16,23.2,73
22/06/22 14:00,1.69,3.9,3.7,7.6,29,55,15,714.4,0,35,4.1,0.806,31.14,25,68
22/06/22 15:00,1.68,3.8,3.5,7.4,30,61,14,714.2,0,32,4,0.778,32.05,24.8,67
22/06/22 16:00,1.66,3.8,3.6,7.4,30,58,15,714,0,30,4,0.601,32.47,22.7,76
22/06/22 17:00,1.63,3.3,3.5,6.8,32,57,17,713.8,0,29,3.9,0.458,32.63,23.5,78
22/06/22 18:00,1.67,3.5,4.4,8,31,60,17,714,0,34,3.9,0.284,31.71,22,92
22/06/22 19:00,1.67,3.1,4.4,7.6,29,54,15,714.1,0,37,3.9,0.11,30.47,21,93
22/06/22 20:00,1.67,2.8,4.5,7.3,30,59,13,714.1,0,42,3.9,0.009,28.92,19,85
22/06/22 21:00,1.68,2.5,3.8,6.4,29,51,12,714.2,0,48,3.9,0,27.43,17.6,68
22/06/22 22:00,1.68,2.4,3.2,5.6,29,49,14,714.4,0,54,3.9,0,26.44,19.5,67
22/06/22 23:00,1.68,2.3,3.4,5.8,28,43,11,714.5,0,54,3.8,0,26.16,18.9,63
23/06/22 0:00,1.66,2.1,2.4,4.6,29,40,5,714.5,0,52,3.8,0,25.94,16.2,67
23/06/22 1:00,1.68,2.1,5.5,7.6,24,34,9,714.4,0,53,3.9,0,25.36,14.3,66
23/06/22 2:00,1.72,NULL,10.4,12.6,16,33,14,714.3,0,59,4.4,0,24.35,12.1,76
23/06/22 3:00,1.76,2.4,13.5,15.9,10,52,14,714.3,0,67,4.3,0,22.93,14,106
23/06/22 4:00,1.82,2.2,12.7,14.9,10,43,NULL,714.3,0,70,4.6,0,22.07,11.3,100
23/06/22 5:00,1.84,2.4,12.6,15,9,50,9,714.5,0,72,4.5,0,21.61,5.5,116
23/06/22 6:00,1.88,4,15.6,19.7,5,56,16,714.5,0,73,4.7,0,21.41,2.9,219
23/06/22 7:00,1.99,13.9,15,29,5,53,13,714.6,0,71,4.8,0.061,22.39,3.7,134
23/06/22 8:00,2.21,20.4,18,38.5,9,39,16,714.7,0,65,5.4,0.223,24.2,7.9,64
23/06/22 9:00,2.3,19.1,21.1,40.3,15,59,15,714.8,0,60,5.7,0.405,25.29,9.1,83
23/06/22 10:00,2.52,15.2,25.8,40.9,24,56,19,714.6,0,54,7,0.568,26.72,10.9,79
23/06/22 11:00,2.19,9.6,23.3,32.8,38,88,24,714.5,0,47,7.7,0.705,27.94,16.1,64
23/06/22 12:00,1.88,6.1,13.4,19.6,43,91,23,714.2,0,38,6.9,0.806,29.61,20.4,53
23/06/22 13:00,1.71,3.6,5.3,9,39,93,21,713.9,0,32,4.9,0.846,30.93,21.7,69
23/06/22 14:00,1.7,3.8,4.6,8.5,37,64,17,713.7,0,30,4.4,0.824,31.65,21.5,66
23/06/22 15:00,1.67,3.8,4.4,8.3,34,57,19,713.4,0,26,4.1,0.742,32.79,20.8,62
23/06/22 16:00,1.67,NULL,4.3,8.2,34,70,22,713.1,0,24,4.1,0.613,33.39,20.8,63
23/06/22 17:00,1.65,3.4,4.2,7.7,34,70,23,713,0,22,4.2,0.447,33.69,20,69
23/06/22 18:00,1.63,3.2,4.2,7.5,33,79,21,712.9,0,21,4.1,0.264,33.54,19.1,71
23/06/22 19:00,1.66,3,4.9,8.1,30,83,23,712.9,0,21,4,0.101,33.06,17.5,76
23/06/22 20:00,1.68,2.7,5.7,8.5,28,68,23,713.1,0,24,3.9,0.007,31.92,15.9,92
23/06/22 21:00,1.69,3.2,6.5,9.8,26,68,15,713.2,0,26,3.8,0,30.94,9.5,103
23/06/22 22:00,1.73,2.7,9,11.8,22,66,13,713.3,0,29,3.9,0,30.28,12.4,73
23/06/22 23:00,1.67,2.2,3.8,6.1,24,68,17,713.5,0,42,4,0,28.58,15.9,73
24/06/22 0:00,1.68,2.1,4.5,6.8,20,62,16,713.6,0,45,4,0,27.25,15,69
24/06/22 1:00,1.68,2.2,5.1,7.4,18,64,9,713.6,0,49,4,0,26.06,15.8,66
24/06/22 2:00,1.69,2.2,6,8.2,16,63,16,713.5,0,53,4.2,0,25.18,11.4,70
24/06/22 3:00,1.7,2.4,9.4,11.8,12,70,18,713.4,0,56,4.8,0,24.58,11.7,88
24/06/22 4:00,1.76,2.8,12.3,15.1,7,81,17,713.4,0,59,6.5,0,23.87,10.9,108
24/06/22 5:00,1.78,3.2,13.4,16.6,5,72,19,713.4,0,63,6.1,0,23.2,8,104
24/06/22 6:00,1.89,7.4,14.5,22,3,83,21,713.5,0,65,4.8,0,22.7,8,104
24/06/22 7:00,2.04,15.2,14.1,29.4,4,81,21,713.7,0,65,4.9,0.061,23.42,4.1,139
24/06/22 8:00,2.24,25.8,18.4,44.1,8,93,23,713.7,0,56,6,0.224,25.96,4.3,319
24/06/22 9:00,2.26,22.6,26.3,48.9,16,126,35,713.8,0,48,8.3,0.406,28.09,4.9,41
24/06/22 10:00,2.14,11.7,19.7,31.5,25,129,36,713.7,0,46,7.9,0.572,28.52,10.1,83
24/06/22 11:00,2.39,10.5,25.8,36.2,36,95,30,713.7,0,43,7.5,0.691,29.28,13,78
24/06/22 12:00,2.14,6.6,23.2,29.9,56,123,31,713.5,0,39,10,0.783,30.47,15.6,62
24/06/22 13:00,1.89,3.8,13.2,17.1,65,128,35,713.2,0,33,9.6,0.839,32.08,18.3,56
24/06/22 14:00,1.69,3.4,5.3,8.8,46,99,24,712.9,0,28,5,0.831,33.1,21.3,66
24/06/22 15:00,1.7,3.4,4.9,8.4,45,54,16,712.7,0,26,4.6,0.748,34.16,21.2,65
24/06/22 16:00,1.64,3.1,4,7.2,46,56,18,712.5,0,22,4.3,0.62,35.05,20.9,74
24/06/22 17:00,1.62,3,4.3,7.4,45,50,13,712.5,0,18,4,0.454,35.36,20.3,75
24/06/22 18:00,1.61,2.9,4.4,7.4,45,41,9,712.3,0,15,3.9,0.279,35.34,20.2,74
24/06/22 19:00,1.63,2.9,4.9,7.9,43,44,10,712.4,0,16,3.9,0.111,34.96,17.9,90
24/06/22 20:00,1.65,2.6,5.2,7.9,37,38,7,712.5,0,21,4,0.008,33.48,17.7,85
24/06/22 21:00,1.67,2.6,4,6.6,35,46,6,712.8,0,33,4.1,0,31.62,19.8,81
24/06/22 22:00,1.69,2.5,3.7,6.3,31,50,7,713,0,41,4.3,0,29.52,18.4,78
24/06/22 23:00,1.71,2.3,4.5,6.8,28,46,4,713.2,0,46,4.2,0,28.05,18.8,66
25/06/22 0:00,1.75,2.3,8.7,11.1,21,36,8,713.2,0,50,4.2,0,27,15.5,62
25/06/22 1:00,1.74,2.2,5.5,7.7,25,43,9,713.3,0,53,4.3,0,26.43,14.4,72
25/06/22 2:00,1.72,2.1,3.9,6.1,26,42,8,713.2,0,56,4.1,0,25.66,13.4,79
25/06/22 3:00,1.76,2.2,10.5,12.8,17,38,7,713.2,0,62,4.5,0,24.64,13.5,81
25/06/22 4:00,1.79,2.3,14.3,16.5,12,46,11,713.2,0,66,6,0,23.75,13.9,90
25/06/22 5:00,1.78,2.4,12.9,15.3,12,43,7,713.3,0,69,5.1,0,23.16,13.8,102
25/06/22 6:00,1.86,2.9,14.3,17.3,10,39,10,713.4,0,71,4.5,0,22.8,11.7,100
25/06/22 7:00,2,7.7,16.5,24.3,8,49,15,713.6,0,72,4.4,0.025,22.66,11.6,98
25/06/22 8:00,2,10.4,15.8,26.2,10,61,14,713.8,0,71,4.5,0.147,23.47,8.6,95
25/06/22 9:00,2.04,10.9,13.5,24.5,18,51,13,713.8,0,62,4.9,0.397,25.65,7.9,55
25/06/22 10:00,2.08,7.8,13.4,21.2,28,65,21,713.8,0,58,4.8,0.557,26.36,10.5,64
25/06/22 11:00,2.13,7,16.1,23.2,39,57,21,713.8,0,54,5.1,0.705,27.48,13.2,64
25/06/22 12:00,2.03,5.8,17.5,23.3,53,74,NULL,713.7,0,50,6.5,0.786,28.5,15,66
25/06/22 13:00,1.93,5.1,14.8,19.9,55,76,23,713.6,0,45,8.1,0.826,29.84,17.9,51
25/06/22 14:00,1.83,4.5,9.5,14.1,49,66,15,713.4,0,38,6.4,0.817,31.44,18.7,41
25/06/22 15:00,1.72,2.9,4.7,7.7,49,55,13,713.1,0,32,4.8,0.748,33.12,16.3,74
25/06/22 16:00,1.66,2.8,3.3,6.2,47,41,13,712.9,0,29,4.3,0.625,33.94,17.1,70
25/06/22 17:00,1.64,2.8,3.2,6.1,45,38,14,712.8,0,27,4.1,0.457,34.6,17.2,77
25/06/22 18:00,1.63,2.5,3.3,5.9,44,32,15,712.8,0,25,4.1,0.273,34.76,17,86
25/06/22 19:00,1.63,2.5,3.3,6,43,24,9,712.8,0,24,4.1,0.11,34.24,18.5,83
25/06/22 20:00,1.68,NULL,4.2,6.8,40,31,8,713,0,27,4,0.008,33,19,88
25/06/22 21:00,1.72,2.4,3.4,5.8,38,40,7,713.3,0,37,4.1,0,30.67,20.4,87
25/06/22 22:00,1.71,2.4,2.5,4.9,36,44,7,713.8,0,46,4,0,28.7,21.3,75
25/06/22 23:00,1.72,2.2,2,4.2,33,42,6,714.1,0,54,4,0,27.1,22.1,73
26/06/22 0:00,1.72,2.2,2,4.2,32,31,7,714.2,0,57,4,0,26.27,19.2,70
26/06/22 1:00,1.75,2.1,2.6,4.8,31,31,5,714.2,0,59,3.9,0,25.74,16.9,68
26/06/22 2:00,1.75,2.1,2.6,4.8,30,34,7,714.1,0,62,3.9,0,24.97,16.3,68
26/06/22 3:00,1.74,2,2,4.1,31,28,4,714.1,0,64,3.9,0,24.33,15.2,71
26/06/22 4:00,1.75,2,2.5,4.6,29,30,8,714.1,0,66,3.8,0,23.86,12.2,78
26/06/22 5:00,1.76,NULL,4.7,6.8,25,29,5,714.1,0,68,3.8,0,23.53,9.4,90
26/06/22 6:00,1.81,2.3,11.7,14.1,17,28,8,714.2,0,70,4.2,-0.001,23.24,8.9,103
26/06/22 7:00,1.88,4.4,16.8,21.2,11,39,11,714.3,0,72,4.8,0.019,23.39,6.1,82
26/06/22 8:00,1.9,7.7,15.9,23.6,12,51,11,714.5,0,69,5.6,0.136,24.31,6.4,79
26/06/22 9:00,1.91,8.1,12.7,20.8,19,47,17,714.5,0,64,6.1,0.363,25.78,7.3,57
26/06/22 10:00,1.98,4.8,9.8,14.6,35,54,20,714.5,0,58,5.4,0.543,27.28,9.7,79
26/06/22 11:00,1.99,4,10.5,14.5,49,53,22,714.6,0,53,5.4,0.64,28.16,12.3,69
26/06/22 12:00,1.91,4.1,11.5,15.6,58,54,26,714.5,0,51,7.4,0.776,28.71,17.9,65
26/06/22 13:00,1.81,3,8.6,11.6,67,47,23,714.4,0,45,14.4,0.825,29.93,20.6,52
26/06/22 14:00,1.76,3,5.2,8.3,49,60,25,714.3,0,39,10.3,0.837,31.42,19,53
26/06/22 15:00,1.71,NULL,3.9,7,43,32,15,714.1,0,34,5.2,0.735,32.8,17.4,65
26/06/22 16:00,1.7,2.7,3.6,6.4,45,36,11,713.9,0,31,6,0.491,33.24,16.8,73
26/06/22 17:00,1.67,2.6,3.2,5.8,43,30,10,713.8,0,30,6.8,0.423,33.63,17.8,90
26/06/22 18:00,1.66,2.6,3,5.7,42,36,11,713.7,0,28,6.4,0.318,33.69,17.3,94
26/06/22 19:00,1.66,2.4,3.3,5.8,41,25,6,713.8,0,29,9.1,0.122,33.26,17,100
26/06/22 20:00,1.68,2.3,3.8,6.3,38,20,5,714,0,30,8,0.009,32.05,16.6,98
26/06/22 21:00,1.73,2.5,4.2,6.7,32,25,5,714.3,0,50,4.9,0,28.59,19.3,70
26/06/22 22:00,1.79,2.7,5.9,8.7,27,59,6,714.7,0,56,4.2,0,27.43,8.8,90
26/06/22 23:00,1.75,2.4,4.1,6.6,30,34,2,714.9,0,51,4.1,0,27.7,11.9,78
27/06/22 0:00,1.75,2.3,4.8,7.2,30,22,3,715,0,52,4.1,0,27.33,13.4,63
27/06/22 1:00,1.73,2.1,4.7,6.9,29,28,7,714.9,0,53,4,0,26.87,12.5,67
27/06/22 2:00,1.76,2.2,13.1,15.3,18,22,7,714.9,0,56,5.5,0,26.14,10.6,69
27/06/22 3:00,1.76,2.2,17.9,20.2,12,39,10,714.8,0,58,7.7,0,25.56,10.9,74
27/06/22 4:00,1.76,2.3,17.7,20,10,34,7,714.8,0,61,7.6,0,24.94,11.9,90
27/06/22 5:00,1.8,2.4,14.5,17,11,38,9,714.8,0,65,6.3,0,24.28,13,93
27/06/22 6:00,1.89,8.8,19.3,28.1,4,46,12,715,0,69,6.1,0,23.72,11.7,104
27/06/22 7:00,2.04,20.3,19.4,39.8,4,57,23,715.2,0,70,6.7,0.048,23.99,7.6,98
27/06/22 8:00,2.21,16.5,17.4,34,10,78,22,715.2,0,65,6.5,0.209,25.68,7.3,77
27/06/22 9:00,2.33,13.4,18.5,31.9,19,57,14,715.3,0,60,5.8,0.399,27.47,6.9,72
27/06/22 10:00,2.43,9.7,19.3,29,33,57,17,715.2,0,55,5.7,0.573,28.6,9.1,66
27/06/22 11:00,2.16,6.8,19.1,25.9,48,59,20,715.2,0,51,6.6,0.727,29.37,13.1,74
27/06/22 12:00,1.98,5.8,16.4,22.2,54,69,20,715.1,0,45,9,0.834,30.46,15.4,59
27/06/22 13:00,1.82,2.9,6.9,9.9,60,72,14,714.9,0,40,8.4,0.774,31.32,15.5,91
27/06/22 14:00,1.74,2.8,5.7,8.6,57,66,23,714.6,0,38,12.8,0.724,32.33,14.5,93
27/06/22 15:00,1.73,3.1,4.9,8.1,46,46,22,714.4,0,33,8.2,0.746,33.37,13.9,94
27/06/22 16:00,1.72,3.2,5.6,8.9,49,34,16,714.1,0,30,6,0.586,33.81,14.1,73
27/06/22 17:00,1.74,2.9,5.9,8.9,41,37,11,714.2,0.04,43,6.2,0.123,30.42,15.1,103
27/06/22 18:00,1.95,6.7,12.7,19.4,30,54,11,714.1,0,45,5.1,0.221,30.39,8.3,66
27/06/22 19:00,1.72,3.2,6.2,9.4,35,54,6,714,0,31,5.8,0.107,32.58,11.7,96
27/06/22 20:00,1.77,2.6,8.8,11.5,31,33,6,714,0,35,4.6,0.014,31.2,9.8,77
27/06/22 21:00,1.75,2.7,5.4,8.2,32,28,7,714.3,0,43,4.2,0,28.71,17.6,68
27/06/22 22:00,1.73,2.4,4.4,6.8,32,30,5,714.7,0,47,4.1,0,27.73,18.1,73
27/06/22 23:00,1.72,2.3,3.6,6,30,32,8,715.1,0,50,4.1,0,27.02,14.5,68
28/06/22 0:00,1.73,2.3,4.1,6.4,26,28,7,715.2,0,56,4,0,26.54,15.2,61
28/06/22 1:00,1.72,2.2,3.9,6.1,24,32,NULL,715.2,0,59,3.9,0,26.04,9.9,86
28/06/22 2:00,1.72,2.1,3.7,5.9,24,33,NULL,715.1,0,60,3.9,0,25.65,10.6,83
28/06/22 3:00,1.71,2.1,2.8,5,27,23,7,715,0,64,3.9,0,24.53,10.7,111
28/06/22 4:00,1.76,NULL,4.6,6.8,19,32,9,714.8,0,68,4.1,0,24.22,8,117
28/06/22 5:00,1.74,NULL,5.2,7.5,24,26,7,714.8,0,65,4.3,0,24.02,13,103
28/06/22 6:00,1.83,4.2,12.3,16.5,13,30,8,715,0,67,4.1,0,23.78,13,105
28/06/22 7:00,2.08,11.1,14.7,25.9,6,47,14,715.2,0,71,4.3,0.056,24,10.7,84
28/06/22 8:00,2.11,14.1,14.9,29.1,9,54,16,715.4,0,68,4.8,0.212,25.2,10.7,97
28/06/22 9:00,2.29,10.4,14.3,24.7,18,53,15,715.5,0,60,6.1,0.419,27,9.4,87
28/06/22 10:00,2.09,8.7,14.5,23.2,26,54,20,715.5,0,54,6.6,0.463,27.63,11.1,69
28/06/22 11:00,1.98,8.4,16.1,24.6,34,58,22,715.3,0,50,8.7,0.646,28.62,13.8,62
28/06/22 12:00,1.96,5.4,13.6,19.1,55,72,20,715.1,0,44,7,0.798,29.94,15.2,58
28/06/22 13:00,1.87,4.2,11.5,15.7,61,63,18,714.9,0,40,7.8,0.821,30.77,16.9,47
28/06/22 14:00,1.81,3.3,9.6,13,60,55,22,714.7,0,36,9.7,0.491,31.63,16.3,61
28/06/22 15:00,1.73,3.1,5.5,8.7,43,76,18,714.5,0,34,7.6,0.201,31.19,16.2,90
28/06/22 16:00,1.74,3.5,5.4,9,38,41,8,714.3,0,34,4.8,0.4,32.14,13.7,77
28/06/22 17:00,1.75,3.7,6.8,10.5,39,30,8,714.1,0,33,4.9,0.297,32.43,12.1,84
28/06/22 18:00,1.73,3.6,5.7,9.4,38,37,11,714.1,0,33,4.6,0.324,32.8,15,87
28/06/22 19:00,1.71,3,5.4,8.5,40,36,8,714.1,0,33,4.2,0.152,32.53,12.5,103
28/06/22 20:00,1.75,2.6,6,8.6,39,32,11,714.1,0,35,4.5,0.009,31.31,11.5,101
28/06/22 21:00,1.74,2.5,4.8,7.4,39,31,8,714.4,0,38,4.2,0,30.18,12.4,102
28/06/22 22:00,1.84,2.5,10.8,13.4,36,28,6,714.8,0,44,4.3,0,28.65,19,49
28/06/22 23:00,1.8,2.2,4.9,7.1,38,152,18,715.5,0.59,75,4,0,22.71,13.4,91
29/06/22 0:00,1.78,2.1,3.6,5.7,44,40,15,715.9,1.1,83,3.9,0.011,20.8,13.5,79
29/06/22 1:00,1.79,2,4.8,6.9,46,32,NULL,716.1,0.19,85,3.8,0.015,19.96,4.5,271
29/06/22 2:00,1.81,2,5.9,8,43,24,NULL,715.7,0.17,85,3.8,0.01,20.45,7,284
29/06/22 3:00,1.81,2.1,5.5,7.7,40,15,6,715.2,0,84,3.9,0.004,20.79,7.7,273
29/06/22 4:00,1.8,2.1,5.8,8,41,21,9,715.2,0,83,3.9,0,20.58,11.3,121
29/06/22 5:00,1.89,NULL,12.4,14.5,31,32,7,715.1,0,81,3.9,0,20.89,4.5,90
29/06/22 6:00,1.99,3,15.5,18.4,22,38,16,715.2,0,81,3.8,0,20.76,5.2,189
29/06/22 7:00,2.31,11.7,28.2,39.9,14,38,12,715.2,0,78,4,0.036,21.68,7.4,275
29/06/22 8:00,2.42,14,33,47.1,23,75,23,715.2,0,71,4,0.184,22.92,11,290
29/06/22 9:00,2.05,8.5,19.8,28.3,37,95,16,715.4,0,56,4.4,0.407,25.66,6.7,287
29/06/22 10:00,2.28,10,26.4,36.4,37,51,16,715.5,0,52,4.7,0.515,27.2,9.6,79
29/06/22 11:00,2.25,7.1,21.6,28.7,51,65,17,715.5,0,48,4.9,0.708,27.8,13.3,91
29/06/22 12:00,1.92,4.2,11.7,15.9,62,59,13,715.5,0,45,4.7,0.794,28.74,14.2,73
29/06/22 13:00,1.91,4.2,12.5,16.8,68,38,9,715.3,0,40,5.1,0.834,29.85,13.2,70
29/06/22 14:00,1.92,3,10.1,13.1,84,43,15,715.1,0,39,4.6,0.83,30.24,16.6,57
29/06/22 15:00,1.91,4,12.3,16.3,73,37,14,714.8,0,37,4.4,0.75,31.1,17.7,47
29/06/22 16:00,1.84,3.7,11.3,15.1,71,44,10,714.7,0,35,5.3,0.594,31.27,17.1,51
29/06/22 17:00,1.8,3.2,9.1,12.4,68,50,15,714.5,0,34,6.4,0.514,31.93,14.9,69
29/06/22 18:00,1.79,3.2,8.2,11.4,56,43,15,714.4,0,39,4.7,0.299,31.11,17.5,77
29/06/22 19:00,1.93,3.9,17,20.9,45,52,12,714.5,0,48,5.2,0.107,29,17.2,55
29/06/22 20:00,1.97,2.9,19.2,22.2,42,46,11,714.7,0,48,5.3,0.006,28.35,13.4,60
