date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
16/06/22 6:00,1.86,2.8,5.8,8.9,13,93,29.44,711.7,0,69,4.9,0.003,23.16,10.2,60
16/06/22 7:00,2,7.7,9.9,17.9,8,89,29.34,712.2,0,69,NULL,0.072,23.23,8.6,33
16/06/22 8:00,2.07,16.6,13.6,30.5,7,97,32.87,712.6,0,66,5.4,0.208,23.88,8.1,21
16/06/22 9:00,2.09,15,12.9,28.2,11,114,32.64,712.7,0,61,6.2,0.429,25.11,7.9,33
16/06/22 10:00,1.96,7.1,8.9,16.3,19,107,30.94,712.7,0,52,6.1,0.627,26.85,10,46
16/06/22 11:00,1.87,4.4,6.3,10.9,27,103,30.22,712.5,0,42,5.9,0.792,28.99,12.3,49
16/06/22 12:00,1.81,3.3,4.7,8.2,28,105,29.43,712.1,0,34,5.7,0.908,31.24,13.9,114
16/06/22 13:00,1.79,3.7,5.4,9.3,27,99,28.17,711.5,0,26,5.4,0.962,33.31,15.2,121
16/06/22 14:00,1.7,3.9,4.8,9,24,109,26.02,711.1,0,18,5,0.962,34.55,20.5,102
16/06/22 15:00,1.68,3.6,4.4,8.2,25,119,23.41,710.8,0,16,5,0.89,34.98,21.1,101
16/06/22 16:00,1.68,3.5,4.5,8.3,24,114,22.86,710.5,0,16,NULL,0.748,35.16,19.1,102
16/06/22 17:00,1.68,3.8,5.2,9.2,24,92,21.35,710.2,0,16,5.1,0.558,35.17,19,106
16/06/22 18:00,1.69,3.6,5.5,9.3,23,87,19.8,710,0,16,4.9,0.264,34.63,19.4,105
16/06/22 19:00,1.69,2.9,6.1,9.3,23,83,24.47,710.2,0,17,5,0.051,33.92,17.6,116
16/06/22 20:00,1.75,2.5,6.9,9.6,22,84,31.72,710.7,0,25,5.1,0.009,32.32,18,100
16/06/22 21:00,1.8,2.4,6,8.6,17,105,30.29,711.7,0,35,5.8,0.001,29.63,17.8,81
16/06/22 22:00,1.81,2.3,4.9,7.4,18,135,29.17,712.3,0,40,5.2,0.001,28.22,15.5,88
16/06/22 23:00,1.81,2.2,4.3,6.7,18,115,29.22,712.7,0,44,5.1,0.001,27.23,12.6,73
17/06/22 0:00,1.79,2.2,3.4,5.7,17,110,NULL,712.9,0,49,5,0.001,26.06,12.3,57
17/06/22 1:00,1.8,2.7,7.1,10.1,13,101,30.65,712.7,0,53,5.1,0.001,25.46,10.3,38
17/06/22 2:00,1.81,2.1,3.7,6,15,106,39.63,712.4,0,57,5.1,0.001,24.73,9.3,52
17/06/22 3:00,1.83,2.2,4,6.4,14,115,31.61,712.2,0,60,NULL,0.001,24.2,8.8,38
17/06/22 4:00,1.83,2.1,4.2,6.5,14,102,29.83,712.1,0,63,5,0.001,23.65,9.3,46
17/06/22 5:00,1.9,4.2,10.6,15.1,7,103,34.2,712.2,0,68,5,0.001,22.85,9.1,41
17/06/22 6:00,1.96,4.5,11.8,16.6,5,104,29.85,712.3,0,71,5.1,0.003,22.34,7.6,38
17/06/22 7:00,2.12,21.3,15.2,36.8,3,98,34.3,712.4,0,72,5.3,0.059,22.39,6.6,27
17/06/22 8:00,2.29,20.2,15.9,36.4,6,122,35.93,712.5,0,71,6.2,0.142,22.93,6.5,6
17/06/22 9:00,2.32,14.3,15.7,30.4,9,123,39.33,712.7,0,70,5.8,0.168,23.41,6.8,20
17/06/22 10:00,2.28,13.7,17.9,32,17,129,45.29,712.6,0,63,5.7,0.593,25.13,7.4,10
17/06/22 11:00,2.13,8,16.6,24.8,32,131,39.95,712.5,0,56,6.8,0.781,26.97,9.9,46
17/06/22 12:00,1.96,4.2,7.7,12.2,32,123,29.76,712.3,0,47,6.5,0.898,29.1,14.2,55
17/06/22 13:00,1.9,3.5,5.1,8.9,30,101,25.17,711.9,0,40,6.1,0.911,30.73,15.5,68
17/06/22 14:00,1.86,3.7,5.3,9.2,29,87,21.77,711.2,0,32,5.8,0.877,32.49,15.9,69
17/06/22 15:00,1.84,3.7,5.8,9.7,30,83,19.87,710.6,0,30,6.3,0.84,33.12,19,72
17/06/22 16:00,1.84,4.1,6.2,10.5,28,80,16.76,710.2,0,26,6.3,0.713,33.96,17.6,82
17/06/22 17:00,1.82,4.2,6.6,11.1,25,69,13.83,709.7,0,23,5.8,0.518,34.62,15.1,105
17/06/22 18:00,1.84,4.1,7.3,11.7,23,54,13.79,709.5,0,26,5.8,0.243,34.05,15.9,90
17/06/22 19:00,1.83,3.4,7.4,11.1,20,57,15.47,709.6,0,27,6,0.056,33.24,16.5,87
17/06/22 20:00,1.81,2.6,5.9,8.7,20,68,14.34,710,0,33,5.5,0.007,31.55,16,121
17/06/22 21:00,1.83,2.3,4.7,7.2,21,61,12.48,710.5,0,42,5.3,0.001,29.54,14.6,122
17/06/22 22:00,1.83,2.2,3.3,5.7,20,50,12.2,711.1,0,46,5.1,0.001,28.6,16.1,99
17/06/22 23:00,1.83,2.1,3.2,5.5,18,49,12.88,711.4,0,50,5.1,0.001,27.61,14.8,106
18/06/22 0:00,1.83,2.1,3.4,5.7,17,45,12.34,711.5,0,52,5,0.001,26.9,12.1,87
18/06/22 1:00,1.83,2.2,3.4,5.8,14,44,12.06,711.5,0,58,5,0.001,25.62,14.8,67
18/06/22 2:00,1.84,2.1,3.2,5.6,14,44,12.31,711.3,0,62,4.9,0.001,24.77,12.6,58
18/06/22 3:00,1.83,2.1,3.3,5.7,13,42,12.02,711.1,0,66,5,0.001,24.02,10.8,51
18/06/22 4:00,1.84,NULL,3.5,5.9,12,47,12.13,711,0,68,4.8,0.001,23.59,10.2,51
18/06/22 5:00,1.86,2.3,5.6,8.1,9,44,12.86,711,0,71,4.9,0.001,22.96,8.5,48
18/06/22 6:00,1.92,3.1,8.8,12.2,6,53,13.59,711.1,0,74,4.8,0.003,22.56,6.8,39
18/06/22 7:00,2,11.1,13.2,24.5,3,45,18.78,711.5,0,75,4.9,0.035,22.74,6,34
18/06/22 8:00,2.12,14,12.1,26.3,6,66,23.41,711.8,0,71,5.2,0.149,23.44,6.1,23
18/06/22 9:00,2.15,12.4,12.9,25.5,11,83,25.77,711.9,0,66,5.4,0.318,24.54,6.8,18
18/06/22 10:00,2.07,15,14.9,30.1,15,76,24.85,711.9,0,61,6.6,0.597,26.07,8.6,46
18/06/22 11:00,1.97,5.4,8.1,13.8,25,79,18.67,712,0,55,7,0.797,27.55,12.5,52
18/06/22 12:00,1.93,4.2,6.2,10.7,27,65,16.96,711.6,0,47,6.1,0.868,29.22,17.1,59
18/06/22 13:00,1.91,3.8,5.9,10,30,62,15.77,711.2,0,42,5.8,0.918,30.48,17.5,63
18/06/22 14:00,1.87,3.5,5.6,9.3,32,62,13.09,710.6,0,36,5.6,0.774,31.63,17.7,69
18/06/22 15:00,1.82,3.2,5.3,8.7,30,48,10.61,710,0,31,5.5,0.449,32.33,17,75
18/06/22 16:00,1.77,3.1,4.3,7.6,29,48,8.67,709.8,0,27,5.3,0.595,33.18,18.6,80
18/06/22 17:00,1.8,3,4.4,7.7,25,34,10.28,709.7,0,32,5.2,0.308,32.29,19.5,97
18/06/22 18:00,1.86,3.3,5.4,9,21,69,8.18,710.4,0,45,5.1,0.185,28.75,18.1,76
18/06/22 19:00,1.88,2.8,6.8,9.9,20,35,8.13,710.6,0,45,5.1,0.052,28.18,13.8,89
18/06/22 20:00,1.87,2.3,6.5,9,21,33,7.52,710.8,0,48,5,0.01,27.39,13,90
18/06/22 21:00,1.96,2.3,9.2,11.7,16,31,10.04,711,0,55,5,0.001,26.61,13.4,72
18/06/22 22:00,2.02,2.4,10.9,13.5,12,36,11.31,711.3,0,64,NULL,0.001,25.38,11.7,58
18/06/22 23:00,1.92,2.2,6.8,9.2,17,51,8.93,711.6,0,61,NULL,0.001,25.73,11.4,76
19/06/22 0:00,1.88,2.1,4.7,7,19,25,7.99,711.6,0,60,NULL,0.001,25.93,12.6,95
19/06/22 1:00,1.9,2.1,5.7,8,17,28,8.23,711.5,0,62,5.1,0.001,25.44,9.8,74
19/06/22 2:00,1.92,2.2,8,10.4,13,27,8.54,711.2,0,66,5,0.001,24.65,9.1,37
19/06/22 3:00,1.9,2.5,8,10.7,13,34,8,710.9,0,69,4.9,0.001,23.98,10.1,34
19/06/22 4:00,1.89,3.3,8.2,11.7,11,26,9.12,710.9,0,73,5,0.001,23.24,9.1,38
19/06/22 5:00,1.89,3.5,8.1,11.8,10,32,7.91,711.1,0,76,5,0,22.56,8.1,22
19/06/22 6:00,1.94,6.1,13.9,20.2,4,28,11.45,711.4,0,77,NULL,0.002,22.23,7,7
19/06/22 7:00,1.94,10.5,12,22.8,5,31,11.52,711.8,0,78,5.1,0.064,22.34,6,16
19/06/22 8:00,1.98,11.9,12.1,24.3,7,43,15.93,712.4,0,76,5.4,0.162,22.93,7.9,8
19/06/22 9:00,1.97,14.2,11.4,25.9,9,49,16.26,712.6,0,71,6,0.449,24.02,10.3,23
19/06/22 10:00,1.93,6.8,8.6,15.7,19,47,12.46,712.7,0,63,6.9,0.574,25.68,10.1,38
19/06/22 11:00,1.89,3.8,5.8,9.9,27,36,10.63,712.5,0,57,6.2,0.748,26.99,11.3,39
19/06/22 12:00,1.86,2.7,3.7,6.7,29,34,8.55,712.2,0,46,6.2,0.912,29.34,14,89
19/06/22 13:00,1.83,2.8,3.3,6.3,30,29,9.36,711.7,0,40,5.9,0.991,31.07,13.5,97
19/06/22 14:00,1.95,3.3,4.5,8,29,28,11.18,711.1,0,34,5.6,0.922,32.57,15.6,82
19/06/22 15:00,2.04,3.3,5.1,8.6,30,34,22.5,710.6,0,32,5.5,0.779,32.96,19.2,75
19/06/22 16:00,1.98,3,3.9,7.2,31,45,7.87,710.3,0,30,5.3,0.662,33.25,17.9,85
19/06/22 17:00,1.82,2.6,3.2,6,31,29,7.19,710.1,0,27,5.2,0.476,33.75,16.2,114
19/06/22 18:00,1.82,2.5,3.5,6.2,33,26,8.88,709.9,0,29,5.2,0.202,32.77,18.6,106
19/06/22 19:00,1.84,2.4,5,7.6,28,41,8.81,710.2,0,39,5.1,0.075,29.39,13.7,125
19/06/22 20:00,1.83,2.2,5.1,7.5,27,30,8.68,710.3,0,38,5.1,0.006,29.32,11.9,131
19/06/22 21:00,1.85,2.2,4.9,7.3,25,31,8.02,710.8,0,43,NULL,0.001,28.47,13.2,122
19/06/22 22:00,1.88,2.1,5.1,7.5,24,32,8.53,711.1,0,45,5,0.001,28.03,9.4,115
19/06/22 23:00,1.84,2.1,4,6.3,24,27,7.56,711.6,0,48,5,0.001,27.36,15.2,113
20/06/22 0:00,1.81,2.1,3,5.3,22,26,7.04,711.9,0,50,NULL,0.001,26.48,12.9,117
20/06/22 1:00,1.83,2.1,3.1,5.4,21,25,6.93,711.9,0,52,4.9,0.001,25.98,10.7,76
20/06/22 2:00,1.83,2.1,2.6,5,20,29,7.63,711.8,0,57,4.9,0.001,25.07,9.8,80
20/06/22 3:00,1.84,2.1,3,5.3,18,24,7.88,711.8,0,63,NULL,0.001,24.23,8.8,53
20/06/22 4:00,1.86,2.1,3,5.3,17,25,7.84,711.9,0,67,NULL,0.001,23.64,8.6,78
20/06/22 5:00,1.86,2.4,3.5,6.1,16,29,7.77,712,0,69,NULL,0.001,23.3,9,69
20/06/22 6:00,1.91,2.7,5.6,8.5,13,28,8.2,712.3,0,71,NULL,0.003,22.92,7.7,41
20/06/22 7:00,1.99,4.8,8.3,13.3,11,27,8.75,712.7,0,71,4.8,0.057,23.12,5.8,36
20/06/22 8:00,2.04,7.5,9.4,17.1,12,27,9.64,713.2,0,68,4.9,0.215,23.97,6.3,34
20/06/22 9:00,2.07,12.4,12.9,25.5,14,40,12.91,713.3,0,63,5.1,0.413,25.13,7.1,24
20/06/22 10:00,2.07,7.6,10.9,18.7,23,50,13.41,713.4,0,58,5.6,0.641,26.58,11.4,40
20/06/22 11:00,1.95,4.1,6.8,11.1,30,46,11.53,713.1,0,49,5.6,0.782,28.67,14.2,50
20/06/22 12:00,1.9,3.6,5.8,9.7,34,44,10.34,712.6,0,37,NULL,0.885,31.14,15,81
20/06/22 13:00,1.84,3.1,4.7,8.1,37,41,8.95,712.1,0,28,5.4,0.964,33.2,15.6,101
20/06/22 14:00,1.81,3.1,4.8,8.2,37,35,9.25,711.6,0,25,5.2,0.899,33.82,19.1,93
20/06/22 15:00,1.82,3.3,5.6,9.1,37,42,9.72,711.2,0,25,5.1,0.821,34.14,20,91
20/06/22 16:00,NULL,NULL,NULL,NULL,NULL,NULL,15.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 17:00,NULL,NULL,NULL,NULL,NULL,NULL,15.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 18:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 19:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 20:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 21:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 22:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20/06/22 23:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 0:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 1:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 2:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 3:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 4:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 5:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 6:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 7:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 8:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
21/06/22 9:00,1.01,4.8,7.2,12.1,12,32,NULL,NULL,0,39,3,0.292,15.11,5.8,34
21/06/22 10:00,1.59,5.6,8.9,14.8,26,55,15,714.2,0,58,4.9,0.62,26.87,13.1,37
21/06/22 11:00,1.52,4.2,7.1,11.5,30,48,16,714.2,0,49,4.9,0.779,28.72,15.1,64
21/06/22 12:00,1.46,3.6,5.5,9.3,33,54,14,713.9,0,42,NULL,0.876,30,17.4,72
21/06/22 13:00,1.4,3.3,4.9,8.5,35,41,12,713.3,0,35,NULL,0.964,31.63,16.9,76
21/06/22 14:00,1.35,3.3,5,8.6,35,38,11,712.8,0,31,5,0.816,32.47,17.6,70
21/06/22 15:00,1.35,3.4,5.7,9.3,35,45,NULL,712.3,0,29,4.9,0.675,33.05,18.6,75
21/06/22 16:00,1.34,3.3,5.6,9.1,NULL,40,NULL,711.8,0,29,5.1,0.548,33.2,18.5,75
21/06/22 17:00,1.33,3.3,6.1,9.6,34,44,11.64,711.6,0,28,5.5,0.41,33.44,17,82
21/06/22 18:00,1.38,3.2,8,11.4,30,39,13.11,711.8,0,33,6.2,0.144,32.25,20.4,83
21/06/22 19:00,1.4,2.6,5.7,8.6,26,76,10.65,712.7,0,52,5.2,0.065,28.52,22.2,81
21/06/22 20:00,1.41,2.4,5.1,7.7,20,53,NULL,713.3,0,65,4.8,0.007,26.14,15,103
21/06/22 21:00,1.39,2.4,4.8,7.4,21,46,NULL,713.7,0,66,4.7,0,25.54,13.1,123
21/06/22 22:00,1.38,2.2,4.4,6.8,20,21,NULL,714.1,0,73,4.7,0,23.96,10.1,99
21/06/22 23:00,1.35,2.2,3.3,5.7,23,26,NULL,714.4,0,70,NULL,0,23.99,8.4,111
22/06/22 0:00,1.34,2.4,3.4,6,20,26,NULL,714.3,0,74,NULL,0,23.71,7.8,120
22/06/22 1:00,1.36,2.2,4.5,6.9,19,19,6.33,713.8,0,75,4.8,0,23.67,7.8,77
22/06/22 2:00,1.37,2.4,5.2,7.8,16,33,6.83,713.5,0,77,4.7,0,23.28,4.3,70
22/06/22 3:00,1.34,2.2,5.1,7.4,17,9,8.81,713.1,0,75,4.7,0,23.34,7.7,51
22/06/22 4:00,1.33,2.2,5,7.4,14,38,13.75,712.8,0,82,NULL,0,22.4,7.3,30
22/06/22 5:00,1.36,2.5,7.4,10.1,11,25,12.64,713,0,83,NULL,0,22.18,6.8,49
22/06/22 6:00,1.4,3.3,11.8,15.3,7,40,9.74,713.3,0,82,NULL,0.002,22.19,8.9,60
22/06/22 7:00,1.5,8,12.6,20.8,7,31,9.49,713.8,0,79,NULL,0.029,22.52,7.3,54
22/06/22 8:00,1.63,15.5,12.6,28.4,6,39,10.66,714.1,0,78,NULL,0.158,23.07,8.7,39
22/06/22 9:00,1.53,10.3,10.3,20.8,12,46,9.92,714.3,0,72,4.8,0.39,24.35,11.6,54
22/06/22 10:00,1.43,6.4,8.6,15.3,16,29,10.17,714.4,0,64,4.7,0.358,25.54,13.1,73
22/06/22 11:00,1.38,4.8,7.4,12.4,20,35,11.76,714.4,0,58,4.7,0.322,26.72,12.7,79
22/06/22 12:00,1.32,3.8,5.4,9.5,24,47,11.92,714.1,0,51,NULL,0.697,28.51,10.8,102
22/06/22 13:00,1.26,3.6,4.6,8.5,26,44,13.15,713.5,0,40,NULL,0.931,30.23,15.5,85
22/06/22 14:00,1.2,3.8,4.5,8.5,25,53,13.92,712.9,0,33,4.9,0.978,31.66,16.9,101
22/06/22 15:00,1.19,3.7,4.5,8.4,25,51,13.92,712.5,0,32,4.8,0.922,32.29,18.6,114
22/06/22 16:00,1.16,3.8,4.7,8.8,25,57,14.85,712,0,28,4.9,0.77,32.82,17.9,119
22/06/22 17:00,1.19,3.6,5.3,9.2,27,57,15.2,711.7,0,29,4.8,0.556,32.96,16.6,112
22/06/22 18:00,1.2,3.4,5.6,9.3,27,57,15.35,711.8,0,33,4.8,0.295,31.83,17.2,110
22/06/22 19:00,1.19,3,5.4,8.6,25,64,15.38,712,0,37,4.7,0.067,30.49,15.4,128
22/06/22 20:00,1.18,2.3,5.1,7.6,26,56,13.2,712.2,0,42,4.7,0.008,28.85,15.9,116
22/06/22 21:00,1.2,2.2,5.3,7.6,25,46,12.71,712.5,0,49,NULL,0,27.46,13.2,121
22/06/22 22:00,1.2,2.1,4.8,7.1,23,50,12.43,712.9,0,53,NULL,0,26.61,11.3,128
22/06/22 23:00,1.19,2.1,4.1,6.4,23,40,12.19,713.1,0,57,4.8,0,25.87,9.6,114
23/06/22 0:00,1.16,NULL,3.5,5.8,23,42,10.38,713,0,55,4.8,0,25.61,7.2,110
23/06/22 1:00,1.19,NULL,5.5,7.8,19,34,10.8,712.7,0,58,NULL,0,24.91,9.6,47
23/06/22 2:00,1.19,2.2,7.4,9.9,15,37,11.91,712.6,0,65,4.7,0,23.51,8.3,37
23/06/22 3:00,1.19,2.4,9.4,12,12,37,11.88,712.5,0,69,4.7,0,22.62,8.1,40
23/06/22 4:00,1.22,4.9,17.5,22.6,6,39,13.93,712.5,0,72,4.9,0,22,5.5,43
23/06/22 5:00,1.31,4.2,18.9,23.2,4,41,13.7,712.6,0,74,5,0,21.47,2.4,114
23/06/22 6:00,1.44,5.9,18.9,25.1,3,51,14.32,712.7,0,74,5,0.002,21.47,2.4,2
23/06/22 7:00,1.54,14.7,18.8,33.7,5,57,14.51,713.1,0,71,5.1,0.061,22.22,5,15
23/06/22 8:00,1.89,24.8,21.7,46.7,7,46,18.52,713.3,0,68,5.6,0.221,23.05,5.5,12
23/06/22 9:00,2.18,30.1,29.4,59.6,11,69,24.55,713.4,0,63,6.4,0.425,24.56,6,16
23/06/22 10:00,1.73,19.1,30,49.3,21,93,27.08,713.1,0,57,7.7,0.623,25.94,8.1,38
23/06/22 11:00,1.41,8.7,19,27.9,34,97,22.16,712.9,0,48,9.1,0.796,27.74,11,35
23/06/22 12:00,1.22,6.2,9.9,16.4,35,81,18.31,712.4,0,38,7.8,0.918,29.71,15.3,64
23/06/22 13:00,1.13,4,6.2,10.4,30,71,17.26,711.8,0,30,6.2,0.972,31.3,14.8,90
23/06/22 14:00,1.11,3.4,5.2,8.8,31,60,18.46,711.1,0,29,5.6,0.958,32.35,14.3,85
23/06/22 15:00,1.07,3.4,4.9,8.5,30,67,18.94,710.5,0,25,5.3,0.892,33.43,13.5,118
23/06/22 16:00,1.05,3.1,4.6,7.9,31,70,20.87,710,0,23,5.3,0.748,33.81,13.9,104
23/06/22 17:00,1.07,3.6,5.8,9.7,30,73,23.58,709.6,0,21,NULL,0.555,34.17,13.9,113
23/06/22 18:00,1.04,3.1,6.1,9.5,28,73,22.37,709.5,0,20,NULL,0.261,33.87,13.2,108
23/06/22 19:00,1.02,2.6,5.8,8.7,27,67,20.43,709.4,0,21,5.1,0.049,33.17,13.2,109
23/06/22 20:00,1.04,2.3,6.1,8.6,26,66,18.43,709.7,0,25,5.1,0.008,32.08,13.2,107
23/06/22 21:00,1.07,2.6,9.1,11.9,20,61,18.52,709.9,0,25,5,0,31.25,9.6,128
23/06/22 22:00,1.13,2.3,7,9.5,21,63,18.29,710.2,0,38,5.1,0,29.72,15.2,81
23/06/22 23:00,1.11,2.1,4.1,6.4,19,70,17.38,710.8,0,45,5.3,0,28.02,15.5,74
24/06/22 0:00,1.07,2.1,3.5,5.8,18,65,17.53,711,0,46,5.1,0,26.85,12.3,73
24/06/22 1:00,1.09,NULL,3.7,5.9,16,59,17.68,710.9,0,50,5.1,0,25.81,10.2,68
24/06/22 2:00,1.09,NULL,3.8,6.1,16,66,18.14,710.8,0,53,5,0,25.25,8.4,60
24/06/22 3:00,1.09,NULL,4.8,7.1,14,62,18.48,710.6,0,57,5,0,24.56,8.5,33
24/06/22 4:00,1.12,3.6,10.3,14.2,7,63,21.07,710.4,0,59,5.1,0,23.9,7.5,28
24/06/22 5:00,1.16,4,11.4,15.6,6,67,22.25,710.4,0,63,5.3,0,23.23,6.1,53
24/06/22 6:00,1.26,10.8,15.8,26.8,3,89,23.95,710.5,0,66,5.6,0.002,22.76,4.3,38
24/06/22 7:00,1.43,22.8,16.7,39.7,3,93,24.57,710.9,0,66,5.7,0.064,23.18,3.4,52
24/06/22 8:00,1.58,23,17.7,40.9,7,89,25.74,711.1,0,62,6,0.236,24.38,4.9,27
24/06/22 9:00,1.55,23.8,20.7,44.1,13,88,24.9,711.3,0,56,6.5,0.448,25.71,5.8,2
24/06/22 10:00,1.82,15,24.1,39.2,21,99,29.09,711.3,0,50,6.8,0.628,27.18,7.6,14
24/06/22 11:00,1.55,14.3,30.2,44.7,30,112,32.45,711.1,0,45,9.3,0.796,28.84,9.5,35
24/06/22 12:00,1.32,5.4,15.4,21.1,53,122,26.12,710.7,0,39,11.1,0.912,30.25,13.1,56
24/06/22 13:00,1.12,3.3,8.6,12.1,49,92,18.47,710,0,29,9.9,0.981,32.4,14.2,83
24/06/22 14:00,1.06,2.9,5.7,8.9,39,66,15.47,709.4,0,26,6.5,0.976,33.96,11.7,125
24/06/22 15:00,1.03,2.8,5.4,8.4,39,54,15.48,708.9,0,24,5.9,0.897,34.73,13.3,109
24/06/22 16:00,1.03,3.5,6.8,10.5,39,56,13.21,708.6,0,19,5.4,0.761,35.81,14.8,115
24/06/22 17:00,0.99,3.3,6.8,10.3,NULL,45,11.25,708.3,0,16,5.2,0.572,35.73,14.9,117
24/06/22 18:00,0.97,3.2,7.6,11,NULL,36,10.61,708.1,0,14,5.1,0.276,35.65,15.2,121
24/06/22 19:00,0.99,2.5,7.2,9.9,37,40,11.56,708.2,0,17,5.1,0.041,34.95,14.2,121
24/06/22 20:00,1.02,2.2,7.6,10,31,39,13.17,708.4,0,22,6.2,0.007,33.42,14.6,94
24/06/22 21:00,1.11,2.2,6.2,8.6,28,50,12.64,709.1,0,35,5.9,0,31.22,17.5,88
24/06/22 22:00,1.12,NULL,5.9,8.3,25,56,11.07,709.7,0,40,5.7,0,29.55,12.8,91
24/06/22 23:00,1.11,2.1,5.5,7.8,23,39,11.19,710,0,47,5.3,0,27.8,14.3,74
25/06/22 0:00,1.13,2.1,5.7,8,22,39,10.71,710.2,0,50,5.3,0,27.01,12,74
25/06/22 1:00,1.12,2,4.2,6.4,24,41,11.2,710.2,0,52,NULL,0,26.61,9.5,111
25/06/22 2:00,1.11,2.1,4,6.3,23,31,11.65,710.1,0,56,5.2,0,25.68,10.7,74
25/06/22 3:00,1.13,2,4.5,6.7,20,32,12.22,710.2,0,62,5.1,0,24.63,8.7,45
25/06/22 4:00,1.13,2.1,5.1,7.4,19,32,11,710.1,0,65,5,0,24.08,7.2,40
25/06/22 5:00,1.15,2.2,6.6,9,17,30,11.57,710.2,0,70,5.1,0,23.26,6.9,47
25/06/22 6:00,1.23,7.2,18.4,25.9,5,36,15.86,710.5,0,72,5.1,0.002,22.83,6.5,50
25/06/22 7:00,1.25,5.5,14.8,20.6,8,60,16.03,710.9,0,73,5.3,0.031,22.68,6.8,72
25/06/22 8:00,1.31,10,16.2,26.5,9,45,19.24,711.4,0,72,5.3,0.163,23.25,6.1,45
25/06/22 9:00,1.37,8.3,14.1,22.7,17,46,22.42,711.5,0,66,5.6,0.23,24.21,6.4,16
25/06/22 10:00,1.41,13.9,19.2,33.3,20,54,25.97,711.6,0,60,5.9,0.627,25.65,8.2,31
25/06/22 11:00,1.34,11.9,22.2,34.4,27,59,27.83,711.5,0,55,9,0.794,27.04,8.8,39
25/06/22 12:00,1.28,4.2,12,16.5,49,68,24,711.3,0,49,8.9,0.908,28.61,10.3,47
25/06/22 13:00,1.19,3.5,7.5,11.2,42,61,19.44,710.8,0,43,7,0.958,30.15,14.2,46
25/06/22 14:00,1.16,3.4,6.4,10.1,40,51,17.12,710.3,0,36,6.3,0.959,31.99,14.7,65
25/06/22 15:00,1.11,2.8,5.3,8.3,42,42,15.3,709.8,0,33,5.9,0.799,33.01,15.3,69
25/06/22 16:00,1.06,2.8,4.5,7.5,41,42,14.01,709.4,0,29,5.6,0.66,33.9,13.5,102
25/06/22 17:00,1.04,2.6,4.4,7.2,39,36,12.55,709.1,0,26,5.4,0.57,34.86,13.6,114
25/06/22 18:00,1.01,2.5,4.5,7.2,39,37,12.42,709,0,24,5.4,0.262,34.74,14.7,102
25/06/22 19:00,1.01,2.3,5.1,7.6,37,31,11.79,709.1,0,23,NULL,0.05,34.29,14.1,101
25/06/22 20:00,1.09,2.3,6.2,8.7,34,32,13.83,709.5,0,30,5.9,0.008,32.53,18.9,79
25/06/22 21:00,1.13,2.1,4.5,6.9,32,50,14.37,710.5,0,40,5.5,0,30.19,20.7,89
25/06/22 22:00,1.15,2.1,4,6.3,29,57,13.22,711.4,0,49,5.2,0,28.33,19,73
25/06/22 23:00,1.16,2,3.3,5.5,28,47,11.66,712.1,0,54,5.1,0,27.17,17.3,76
26/06/22 0:00,1.12,2,2.9,5.2,28,35,11.24,712.4,0,55,5.1,0,26.71,15.2,104
